tool		CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171	CPAchecker trunk:43171
ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--ppp--ppp_async.ko-entry_point.cil.out.yml	false																																																															
ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--ppp--ppp_synctty.ko-entry_point.cil.out.yml	false	TIMEOUT	902.564869999	826.0302717171144	2915.217408	4450	32864	36222		5.18	5.00	10206	0	0	0	1	0	1.00		92	35	36222	2	0	2874	10	10	10	0	0	9	0	9	199	0.15	19	10	9	0	5220	1	3335.80	1.00	1	0.848	6263	6352	0.986	283	306	0.925	2665	3108	453	145	8	1079	4	42	123	3897	1	5	1
ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--usb--cx82310_eth.ko-entry_point.cil.out.yml	false	TIMEOUT	1002.574699141	781.0469913799316	12191.399936	7882709	7959040	8803242		5.97	5.74	3487884	0	0	0	1	0	0.98		9153	6098	8803242	2	0	833665	63	63	63	0	0	8	0	8	427	0.53	13	63	8	0	5143210	1	1025948.90	1.00	55	0.704	5922	6006	0.986	161	180	0.894	1844	2050	216	71	8								
ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--usb--gl620a.ko-entry_point.cil.out.yml	false																																																															
ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--at76c50x-usb.ko-entry_point.cil.out.yml	false																																																															
ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--ath--ath6kl--ath6kl_usb.ko-entry_point.cil.out.yml	false	TIMEOUT	996.115916032	790.1578981240746	12332.453888	4494038	5292058	5609986		8.71	7.91	1755410	0	0	0	1	0	1.00		13021	6712	5609986	2	0	298180	148	148	148	0	0	16	0	16	809	0.24	30	148	16	0	4494038	1	1439238.81	1.00	132	0.794	7740	7889	0.981	337	370	0.911	3093	3668	552	141	16								
ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--ath--ath9k--ath9k_htc.ko-entry_point.cil.out.yml	false	ERROR (recursion)	40.269503677	20.46328938519582	987.496448	39364	215430	240089		8.00	8.00	54994	0	0	0	1	0	0.99		895	374	240089	2	0	19891	8	8	8	0	0	8	0	8	203	0.40	20	8	8	0	40772	1	22605.38	1.00	0	0.591	13454	17024	0.790	1441	2418	0.596	13740	18251	3416	660	47	4709	8	373	390	36941	1	4	0
ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--ath--wcn36xx--wcn36xx.ko-entry_point.cil.out.yml	false	TIMEOUT	1002.430966394	778.1709391660988	11247.255552	5787466	15097070	16713065		8.31	7.79	3821888	0	0	0	1	0	1.00		11507	6328	16713066	2	0	1583112	21	21	21	0	0	21	0	21	2719	0.31	94	21	21	0	5084001	1	444881.38	1.00	0	0.756	11373	12121	0.938	1196	1464	0.817	8475	10727	1827	357	32								
ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--libertas--usb8xxx.ko-entry_point.cil.out.yml	false																																																															
ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--mwifiex--mwifiex_pcie.ko-entry_point.cil.out.yml	false	TIMEOUT	903.295357472	855.0254708260763	1942.097920	11310	61919	70379		4.03	4.00	18135	0	0	0	1	0	1.00		194	77	70379	2	0	7775	7	7	7	0	0	6	0	6	100	0.15	14	7	6	0	13447	1	8944.43	1.00	1	0.833	9630	10315	0.934	777	994	0.782	5870	7267	1332	204	24	2347	4	193	170	10509	1	3	1
ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--mwifiex--mwifiex_usb.ko-entry_point.cil.out.yml	false	TIMEOUT	1002.650523174	706.4476136979647	12571.885568	3039522	3857575	4174050		8.75	7.95	1195954	0	0	0	1	0	1.00		7688	4053	4174050	2	0	304395	255	255	255	0	0	12	0	12	1131	0.44	20	255	12	0	3039524	1	878379.99	1.00	243	0.724	8322	8687	0.958	346	452	0.765	3388	4042	570	123	18								
ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--mwl8k.ko-entry_point.cil.out.yml	false	ERROR (recursion)	26.986426412	13.680199584923685	585.568256	29825	85879	97883		3.00	3.00	26606	0	0	0	1	0	1.00		699	271	97883	2	0	9631	5	5	5	0	0	5	0	5	183	0.16	8	5	5	0	21031	1	11686.60	1.00	0	0.745	11123	12667	0.878	1319	1794	0.735	9116	11571	2134	369	62	3918	7	196	275	29497	1	3	0
ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--rsi--rsi_91x.ko-entry_point.cil.out.yml	false	unknown	200.891923895	116.71931133186445	5930.455040	806703	1127875	1222120		6.76	5.00	404900	0	0	0	1	0	1.00		405	270	1222120	2	0	92051	37	37	37	0	0	13	0	13	1059	0.45	23	37	13	0	734587	1	151201.24	1.00	24	0.358	8144	9697	0.840	399	738	0.541	5291	6410	962	226	40	1232	654	17656	81	525228	1	120	0
ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--rtl818x--rtl8180--rtl818x_pci.ko-entry_point.cil.out.yml	false	ERROR (recursion)	17.74067496	9.01634336519055	326.266880	7188	13249	14802		2.00	2.00	3228	0	0	0	1	0	1.00		197	126	14802	2	0	1111	2	2	2	0	0	2	0	2	69	0.36	3	2	2	0	3430	1	3253.00	1.00	0	0.552	9081	11842	0.767	696	1194	0.583	8167	11704	1557	337	46	1999	3	145	186	7188	1	1	0
ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--rtl818x--rtl8187--rtl8187.ko-entry_point.cil.out.yml	false	ERROR (recursion)	21.12349339	10.736379104899243	290.480128	11777	16673	18293		2.00	2.00	3424	0	0	0	1	0	1.00		245	123	18293	2	0	1165	2	2	2	0	0	2	0	2	68	0.37	3	2	2	0	3336	1	2677.00	1.00	0	0.551	8794	10662	0.825	418	760	0.550	6022	8323	1162	267	34	1459	8	299	147	11501	1	3	0
ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--rtlwifi--rtl8192cu--rtl8192cu.ko-entry_point.cil.out.yml	false	ERROR (recursion)	18.646328364	9.472466355888173	379.109376	565	528	611		0.00	0.00	208	0	0	0	1	0	0.99		40	12	611	2	0	47	0	0	0	0	0	0	0	0	0	0.00	0	0							0	0.094	9758	16965	0.575	126	2562	0.049	11750	15948	2584	351	72	309	1	20	33	565	1	1	0
ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--rtlwifi--rtl8723ae--rtl8723ae.ko-entry_point.cil.out.yml	false	ERROR (recursion)	24.28661949	12.29138186108321	534.798336	527	490	569		0.00	0.00	200	0	0	0	1	0	0.99		38	10	569	2	0	43	0	0	0	0	0	0	0	0	0	0.00	0	0							0	0.047	8974	22606	0.397	120	4840	0.025	19722	28504	4768	448	104	274	1	20	21	527	1	1	0
ldv-linux-3.16-rc1/205_9a_array_unsafes_linux-3.16-rc1.tar.xz-205_9a-drivers--net--wireless--zd1211rw--zd1211rw.ko-entry_point.cil.out.yml	false	TIMEOUT	1002.502291339	731.3220078949817	11921.723392	8462325	18469855	19908817		7.27	5.81	4005494	0	0	0	1	0	1.00		39156	11961	19908817	2	0	1377259	36	36	36	0	0	24	0	24	3049	0.24	95	36	24	0	1838894	1	810154.33	1.00	12	0.659	12075	15129	0.798	961	1726	0.557	11978	15584	2619	496	59								
ldv-linux-3.16-rc1/43_2a_bitvector_linux-3.16-rc1.tar.xz-43_2a-drivers--atm--he.ko-entry_point.cil.out.yml	true	ERROR (recursion)	12.178441274	6.219987720949575	238.174208	501	470	550		0.00	0.00	172	0	0	0	1	0	1.00		39	25	550	2	0	50	0	0	0	0	0	0	0	0	0	0.00	0	0							0	0.155	6593	9203	0.716	122	752	0.162	5600	7188	1270	213	51	310	1	9	33	501	1	1	0
ldv-linux-3.16-rc1/43_2a_bitvector_linux-3.16-rc1.tar.xz-43_2a-drivers--block--skd.ko-entry_point.cil.out.yml	true	true	68.708118602	39.021468944847584	1925.709824	165648	218515	244327		3.04	3.00	52222	0	0	0	1	0	1.00		858	445	244327	2	0	24810	4	4	4	0	0	4	0	4	229	0.67	22	4	4	0	21615	1	13468.50	1.00	0	0.750	8867	10928	0.811	1232	1786	0.690	9351	12234	2067	312	62	3768	43	5640	234	165302	1	5	0
ldv-linux-3.16-rc1/43_2a_bitvector_linux-3.16-rc1.tar.xz-43_2a-drivers--media--platform--timblogiw.ko-entry_point.cil.out.yml	false	unknown	21.293162012	10.821863339049742	378.863616	12044	18312	20063		2.00	2.00	4452	0	0	0	1	0	0.99		85	40	20063	2	0	1726	3	3	3	0	0	2	0	2	437	0.63	4	3	2	0	9724	1	5339.33	1.00	1	0.861	6484	6560	0.988	342	354	0.966	3166	3793	601	144	6	1329	9	203	124	10542	1	6	0
ldv-linux-3.16-rc1/43_2a_bitvector_linux-3.16-rc1.tar.xz-43_2a-drivers--scsi--megaraid--megaraid_mm.ko-entry_point.cil.out.yml	false																																																															
ldv-linux-3.16-rc1/43_2a_bitvector_linux-3.16-rc1.tar.xz-43_2a-drivers--usb--host--max3421-hcd.ko-entry_point.cil.out.yml	false	TIMEOUT	902.447589409	817.7928787369747	693.858304	2082	4266	4758		2.00	2.00	1346	0	0	0	1	0	1.00		62	26	4758	2	0	397	3	3	3	0	0	2	0	2	21	0.21	5	3	2	0	2082	1	1454.67	1.00	1	0.479	4448	5669	0.785	212	558	0.380	3426	4262	747	142	10	673	3	32	68	1837	1	4	1
ldv-linux-3.16-rc1/43_2a_bitvector_linux-3.16-rc1.tar.xz-43_2a-net--unix--unix.ko-entry_point.cil.out.yml	false	TIMEOUT	904.285866694	858.4591066988651	1567.653888	19926	90518	99007		5.99	5.93	23352	0	0	0	1	0	0.99		518	200	99007	2	0	6332	8	8	8	0	0	7	0	7	579	0.23	21	8	7	0	20682	1	11585.38	1.00	1	0.688	9032	10288	0.878	843	1268	0.665	7741	9893	1902	410	39	2950	6	193	282	18253	1	6	1
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--acpi--processor.ko-entry_point.cil.out.yml	true	true	21.931341293	11.11665934114717	350.814208	23427	33874	38980		3.00	3.00	10814	0	0	0	1	0	1.00		195	97	38980	2	0	4859	3	3	3	0	0	3	0	3	192	0.78	10	3	3	0	4671	1	3566.00	1.00	0	0.721	6897	7913	0.872	948	1274	0.744	5770	7253	1063	233	35	2447	9	431	168	23257	1	3	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--ata--sata_sx4.ko-entry_point.cil.out.yml	true	true	15.264393044	7.761284525040537	254.885888	3483	8498	9450		2.00	2.00	2148	0	0	0	1	0	1.00		32	16	9450	2	0	951	2	2	2	0	0	2	0	2	437	0.87	28	2	2	0	3398	1	2509.50	1.00	0	0.765	6065	6258	0.969	275	340	0.809	2861	3392	528	119	13	980	3	82	91	3101	1	3	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--block--paride--pg.ko-entry_point.cil.out.yml	true	true	12.565199283	6.459083335008472	342.867968	11619	17179	18876		2.00	2.00	3672	0	0	0	1	0	1.00		76	39	18876	2	0	1578	2	2	2	0	0	2	0	2	242	0.86	11	2	2	0	3795	1	2841.00	1.00	0	0.854	3926	3961	0.991	237	248	0.956	1883	2231	345	82	16	819	14	333	70	11513	1	3	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--block--paride--pt.ko-entry_point.cil.out.yml	true	true	20.638676981	10.571644743904471	541.257728	62939	75906	83182		2.00	2.00	14884	0	0	0	1	0	1.00		272	162	83182	2	0	7035	2	2	2	0	0	2	0	2	257	0.87	14	2	2	0	7420	1	6605.50	1.00	0	0.870	4277	4312	0.992	319	330	0.967	2328	2859	434	92	18	1089	57	2804	80	62830	1	3	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--bluetooth--btmrvl_sdio.ko-entry_point.cil.out.yml	true	true	15.201355932	7.73568831407465	255.582208	10583	16365	18246		3.00	3.00	5098	0	0	0	1	0	1.00		84	41	18246	2	0	1779	3	3	3	0	0	3	0	3	202	0.86	16	3	3	0	2869	1	1962.67	1.00	0	0.770	7111	7309	0.973	353	400	0.883	3102	3775	505	122	7	1169	9	285	94	9272	1	15	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--fmc--fmc-fakedev.ko-entry_point.cil.out.yml	true	true	8.16465173	4.192671823082492	190.705664	851	1375	1522		1.00	1.00	362	0	0	0	1	0	0.99		31	13	1522	2	0	140	1	1	1	0	0	1	0	1	76	0.97	2	1	1	0	533	1	533.00	1.00	0	0.770	2017	2060	0.979	139	150	0.927	1141	1322	176	61	6	480	1	18	47	851	1	1	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--gpu--drm--gma500--gma500_gfx.ko-entry_point.cil.out.yml	true	ERROR (recursion)	35.087427333	17.93726273206994	708.108288	791	732	833		0.00	0.00	254	0	0	0	1	0	0.99		60	23	833	2	0	43	0	0	0	0	0	0	0	0	0	0.00	0	0							0	0.062	8517	27097	0.314	164	6594	0.025	29183	40264	7013	968	183	403	1	29	60	791	1	1	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--gpu--drm--via--via.ko-entry_point.cil.out.yml	true	true	14.83440097	7.599593624938279	246.124544	3945	5140	5814		2.00	2.00	1730	0	0	0	1	0	1.00		47	21	5814	2	0	607	2	2	2	0	0	2	0	2	186	0.82	10	2	2	0	705	1	632.50	1.00	0	0.458	5768	8241	0.700	391	1216	0.322	6164	7795	1391	253	53	1272	3	60	116	3655	1	3	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--hid--hid-axff.ko-entry_point.cil.out.yml	true	ERROR (recursion)	7.595870512	3.9600686160847545	169.304064	94	89	104		0.00	0.00	34	0	0	0	1	0	1.00		11	5	104	2	0	11	0	0	0	0	0	0	0	0	0	0.00	0	0							0	0.250	2564	2806	0.914	34	98	0.347	1065	1174	148	52	6	88	1	3	13	94	1	1	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--hwmon--applesmc.ko-entry_point.cil.out.yml	true	true	22.916297445	11.76467227586545	598.839296	99557	108180	118689		2.00	2.00	21398	0	0	0	1	0	1.00		436	242	118689	2	0	10262	2	2	2	0	0	2	0	2	178	0.82	7	2	2	0	6005	1	4436.50	1.00	0	0.736	3884	4194	0.926	359	430	0.835	2690	3310	580	148	16	1224	81	2833	109	99099	1	3	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--input--gameport--ns558.ko-entry_point.cil.out.yml	true	true	7.591912301	3.904418751131743	166.998016	650	1110	1218		1.00	1.00	270	0	0	0	1	0	0.99		11	5	1218	2	0	101	1	1	1	0	0	1	0	1	109	0.98	6	1	1	0	469	1	469.00	1.00	0	0.768	1803	1839	0.980	101	112	0.902	990	1168	179	56	8	402	1	9	43	650	1	1	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--input--joystick--analog.ko-entry_point.cil.out.yml	true	ERROR (recursion)	8.963407424	4.604271179065108	221.868032	1653	2151	2431		2.00	2.00	700	0	0	0	1	0	1.00		25	9	2431	2	0	250	2	2	2	0	0	2	0	2	108	0.86	5	2	2	0	388	1	265.50	1.00	0	0.744	3543	3759	0.943	267	328	0.814	2141	2557	379	90	39	870	1	14	67	1499	1	4	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--isdn--hardware--mISDN--hfcsusb.ko-entry_point.cil.out.yml	true	true	15.474567418	7.874912142055109	312.348672	7959	18138	20265		3.25	3.00	5304	0	0	0	1	0	1.00		42	14	20265	2	0	2025	7	7	7	0	0	7	0	7	136	0.16	21	7	7	0	1988	1	1469.86	1.00	0	0.443	7012	8459	0.829	242	826	0.293	4399	5581	766	167	28	829	9	152	74	7492	1	6	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--isdn--hisax--hfc_usb.ko-entry_point.cil.out.yml	true	true	13.37966334	6.835390802938491	219.549696	3061	3879	4405		2.00	2.00	1252	0	0	0	1	0	1.00		56	18	4405	2	0	494	2	2	2	0	0	2	0	2	122	0.87	9	2	2	0	481	1	426.50	1.00	0	0.530	7745	8418	0.920	259	590	0.439	3505	4295	535	117	24	867	3	57	62	2969	1	3	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--isdn--mISDN--mISDN_dsp.ko-entry_point.cil.out.yml	true	ERROR (recursion)	22.781974965	11.553260653978214	335.482880	7462	27971	32883		2.43	2.00	10834	0	0	0	1	0	1.00		453	158	32883	2	0	3160	6	6	6	0	0	6	0	6	111	0.19	13	6	6	0	6932	1	3711.33	1.00	0	0.413	8751	11319	0.773	707	1696	0.417	7772	9819	1140	247	102	1733	4	176	102	7392	1	2	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--media--i2c--cx25840--cx25840.ko-entry_point.cil.out.yml	true	TIMEOUT	986.298871851	941.7339643221349	4298.231808	121715	121393	125012		0.00	0.00	7340	0	0	0	1	0	1.00		384	247	125013	2	0	3298	0	0	0	0	0	0	0	0	0	0.00	0	0							0	0.891	11879	12074	0.984	1694	1732	0.978	10218	18245	1548	221	19	7189	16	12263	197	121715	1	1	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--media--usb--cx231xx--cx231xx.ko-entry_point.cil.out.yml	true	ERROR (recursion)	196.280904036	149.74889144301414	9033.388032	1202865	1185084	1391427		3.00	3.00	414026	0	0	0	1	0	1.00		28740	15640	1391427	2	0	177116	3	3	3	0	0	3	0	3	198	0.78	8	3	3	0	6687	1	3816.67	1.00	0	0.528	17727	22040	0.804	1859	3234	0.575	15640	21256	3281	559	101								
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--media--usb--dvb-usb--dvb-usb-gp8psk.ko-entry_point.cil.out.yml	true	true	12.267965638	6.2794440421275795	259.837952	8328	15038	17082		2.00	2.00	4250	0	0	0	1	0	1.00		120	68	17082	2	0	1897	2	2	2	0	0	2	0	2	169	0.87	4	2	2	0	5088	1	3430.00	1.00	0	0.602	7634	7781	0.981	310	328	0.945	2574	3020	349	98	6	868	9	433	59	8256	1	2	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--media--usb--dvb-usb--dvb-usb-vp7045.ko-entry_point.cil.out.yml	true	true	12.558659357	6.42135387705639	200.511488	6166	6166	6983		0.00	0.00	1662	0	0	0	1	0	1.00		86	49	6983	2	0	818	0	0	0	0	0	0	0	0	0	0.00	0	0							0	0.535	7447	7622	0.977	218	246	0.886	2328	2683	264	86	9	656	9	317	46	6166	1	1	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--memstick--host--jmb38x_ms.ko-entry_point.cil.out.yml	true	true	26.453881366	13.471018862910569	643.440640	73147	100128	113090		2.00	2.00	26208	0	0	0	1	0	1.00		396	216	113090	2	0	12668	2	2	2	0	0	2	0	2	225	0.92	8	2	2	0	19408	1	13639.00	1.00	0	0.870	4084	4341	0.941	475	534	0.890	3244	4008	717	154	30	1592	45	1368	134	72953	1	4	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--mtd--ubi--ubi.ko-entry_point.cil.out.yml	true	TIMEOUT	982.472479785	850.0265082400292	7499.997184	3812079	3870935	4154162		5.00	5.00	630160	0	0	0	1	0	1.00		23387	13528	4154163	2	0	258629	7	7	7	0	0	7	0	7	212	0.05	28	7	7	0	19728	1	11923.14	1.00	0	0.813	17576	20161	0.872	3744	4522	0.828	21015	30261	4894	552	179								
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--net--wireless--ath--ath5k--ath5k.ko-entry_point.cil.out.yml	true	true	166.663641728	122.79067553021014	5963.653120	549293	871435	952622		3.00	3.00	168818	0	0	0	1	0	1.00		967	443	952622	2	0	80340	3	3	3	0	0	3	0	3	1058	0.91	30	3	3	0	155945	1	107664.33	1.00	0	0.707	24825	27311	0.909	4996	5612	0.890	25377	33909	6233	877	149	13871	39	10368	620	546910	1	5	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--net--wireless--rtlwifi--btcoexist--btcoexist.ko-entry_point.cil.out.yml	true	ERROR (recursion)	16.00752564	8.180920218117535	303.181824	254	233	283		0.00	0.00	104	0	0	0	1	0	1.00		25	14	283	2	0	30	0	0	0	0	0	0	0	0	0	0.00	0	0							0	0.155	7815	11960	0.653	96	2342	0.041	7971	11439	1353	207	10	230	1	5	32	254	1	1	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--net--wireless--zd1211rw--zd1211rw.ko-entry_point.cil.out.yml	true	true	145.318421397	104.54925167700276	7287.959552	1210075	1214065	1309660		3.00	3.00	221912	0	0	0	1	0	1.00		1256	860	1309660	2	0	95483	3	3	3	0	0	3	0	3	178	0.84	9	3	3	0	1622	1	1368.67	1.00	0	0.701	13842	15389	0.899	1363	1716	0.794	12349	16155	2722	545	55								
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--nfc--st21nfca--st21nfca_i2c.ko-entry_point.cil.out.yml	true	true	11.907044225	6.1139437621459365	194.293760	3838	5550	6307		1.00	1.00	1665	0	0	0	1	0	0.99		55	34	6307	2	0	706	1	1	1	0	0	1	0	1	130	0.98	5	1	1	0	1765	1	1765.00	1.00	0	0.735	3673	3820	0.962	284	362	0.785	2178	2627	426	113	10	893	4	47	83	3838	1	1	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--parport--parport_pc.ko-entry_point.cil.out.yml	true	true	37.344524093	19.86250477214344	843.300864	84584	87711	94888		2.00	2.00	15782	0	0	0	1	0	1.00		211	136	94888	2	0	7118	2	2	2	0	0	2	0	2	207	0.62	6	2	2	0	2097	1	1594.50	1.00	0	0.757	6649	7418	0.896	916	1156	0.792	5996	8058	1404	255	33	2938	28	2964	193	83678	1	3	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--scsi--dc395x.ko-entry_point.cil.out.yml	true	true	55.257195192	31.249328934121877	2041.696256	240264	324889	360543		3.00	3.00	72189	0	0	0	1	0	1.00		1396	765	360543	2	0	33873	4	4	4	0	0	4	0	4	259	0.64	18	4	4	0	50695	1	21602.75	1.00	0	0.933	8217	8293	0.991	1056	1098	0.962	6435	8425	1678	252	64	3749	64	5296	235	239871	1	5	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--scsi--dpt_i2o.ko-entry_point.cil.out.yml	true	TIMEOUT	1001.145717805	789.4065451028291	12040.437760	3615444	13007693	14278940		13.18	11.50	3310318	0	0	0	1	0	1.00		41996	9643	14278940	2	0	1095021	118	118	118	0	0	33	0	33	1400	0.12	137	118	33	0	3615444	1	1151681.37	1.00	85	0.957	8184	8272	0.989	1102	1146	0.962	5867	7509	1184	210	66								
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--scsi--megaraid--megaraid_sas.ko-entry_point.cil.out.yml	true																																																															
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--scsi--qla2xxx--tcm_qla2xxx.ko-entry_point.cil.out.yml	true	true	30.961163911	15.641310336999595	476.049408	28529	43979	47946		3.00	3.00	12719	0	0	0	1	0	0.99		182	84	47946	2	0	3726	3	3	3	0	0	3	0	3	720	0.53	9	3	3	0	7190	1	5231.67	1.00	0	0.826	13245	13506	0.981	1053	1102	0.956	6681	8409	1134	265	11	3198	8	609	219	25659	1	5	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--scsi--vmw_pvscsi.ko-entry_point.cil.out.yml	true	true	22.502001184	11.384426982142031	413.630464	22336	51650	59114		2.00	2.00	15129	0	0	0	1	0	1.00		148	75	59114	2	0	7436	2	2	2	0	0	2	0	2	406	0.94	20	2	2	0	21212	1	14672.50	1.00	0	0.909	6397	6513	0.982	528	554	0.953	3844	4685	885	197	26	1866	11	397	179	21999	1	4	0
ldv-linux-3.16-rc1/43_2a_consumption_linux-3.16-rc1.tar.xz-43_2a-drivers--staging--lustre--lustre--obdclass--llog_test.ko-entry_point.cil.out.yml	true	true	21.382976547	10.84589057508856	425.668608	11156	19673	23076		2.00	2.00	6896	0	0	0	1	0	1.00		41	12	23076	2	0	3386	2	2	2	0	0	2	0	2	181	0.20	66	2	2	0	4301	1	4268.50	1.00	0	0.738	12623	12834	0.984	729	766	0.952	6080	7603	872	126	11	2260	4	389	93	11116	1	2	0
